Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2009-05-04,Sell,Sell,Hold,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Hold
2009-05-05,Sell,Sell,Hold,Sell,Sell,Hold,Hold,Hold,Hold,Sell,Hold
2009-05-06,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold
2009-05-07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold
2009-05-08,Sell,Sell,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Hold
2009-05-11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Hold
2009-05-12,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Sell,Sell,Hold
2009-05-13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2009-05-14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2009-05-15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2009-05-18,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold
2009-05-19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2009-05-20,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2009-05-21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2009-05-22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2009-05-26,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2009-05-27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2009-05-28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
2009-05-29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold
