Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2009-05-08,nan,Sell,Sell,nan,nan,Sell,Sell,Sell,nan,Sell,nan
2009-05-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-12,nan,nan,nan,nan,nan,Sell,nan,nan,nan,nan,nan
2009-05-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-05-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
